,start_time,close,datetime,high,low,open,volume
6520,1609315200000,27718.00864533,2020-12-30 08:00:00,28567.48052125,27541.80810563,28368.63709949,17900.664605778624
6521,1609318800000,27843.83403629,2020-12-30 09:00:00,27891.81579967,27335.0609971,27724.99032672,11086.938249503
6522,1609322400000,27838.89343175,2020-12-30 10:00:00,28053.74498254,27736.08955227,27845.44451421,5607.97515847829
6523,1609326000000,27828.05729425,2020-12-30 11:00:00,27933.25357531,27578.28378778,27834.5914981,5621.601586546472
6524,1609329600000,27849.12469333,2020-12-30 12:00:00,27930.66511479,27564.75067559,27825.95230684,5089.075668491353
6525,1609333200000,27852.46927931,2020-12-30 13:00:00,28144.20936951,27751.36072582,27849.8413138,7625.615378573648
6526,1609336800000,28179.04254483,2020-12-30 14:00:00,28180.31901211,27852.2209663,27854.8547685,5651.811159225873
6527,1609340400000,28149.95925615,2020-12-30 15:00:00,28283.77176229,27994.32982016,28178.41053642,6752.470887241422
6528,1609344000000,28146.67995236,2020-12-30 16:00:00,28243.605869,27897.18709889,28147.52649903,7512.831758253903
6529,1609347600000,28244.47974553,2020-12-30 17:00:00,28315.73926571,28028.62116888,28140.708507,6574.503599987575
6530,1609351200000,28510.54609647,2020-12-30 18:00:00,28525.19868028,28240.37209817,28241.35691287,8373.234057437412
6531,1609354800000,28783.29364785,2020-12-30 19:00:00,28898.24431636,28444.80668566,28512.18316364,15763.484839294131
6532,1609358400000,28784.96460266,2020-12-30 20:00:00,28996.62433896,28607.89548253,28788.67550974,9406.295005724716
6533,1609362000000,28895.78915781,2020-12-30 21:00:00,28996.07913822,28541.12780281,28785.84257397,7652.422360529907
6534,1609365600000,28715.51532023,2020-12-30 22:00:00,28918.69767985,28577.86764949,28901.1269212,5174.7234799484595
6535,1609369200000,28879.93525431,2020-12-30 23:00:00,28920.06199321,28638.01031585,28717.4571488,4904.823811785677
6536,1609372800000,29113.38109549,2020-12-31 00:00:00,29306.53029646,28876.46100708,28883.62891913,13168.001246309228
6537,1609376400000,28727.42488054,2020-12-31 01:00:00,29188.93018892,28127.34256447,29116.30729956,19876.950102445855
6538,1609380000000,28704.07591955,2020-12-31 02:00:00,28795.66241297,28583.43624506,28728.3050325,4840.681632504844
6539,1609383600000,29013.33349043,2020-12-31 03:00:00,29150.9015826,28704.67146158,28715.856448,7307.561941452896
6540,1609387200000,29004.23779496,2020-12-31 04:00:00,29188.86886742,28838.44213658,29011.24627144,7776.076142816956
6541,1609390800000,28976.66144461,2020-12-31 05:00:00,29025.23764984,28727.90242263,29022.69930782,7258.498222804695
6542,1609394400000,28857.12955498,2020-12-31 06:00:00,29074.21314959,28840.4442524,28966.07070686,7247.123850833999
6543,1609398000000,29164.45109875,2020-12-31 07:00:00,29288.57106548,28867.46263407,28869.7394707,9407.601973007604
6544,1609401600000,28934.28469128,2020-12-31 08:00:00,29214.16044505,28783.98084968,29163.06090225,10593.203015152716
6545,1609405200000,28991.17869775,2020-12-31 09:00:00,29075.14928147,28576.21744608,28931.92893563,8102.58839980857
6546,1609408800000,29122.52405477,2020-12-31 10:00:00,29170.80247429,28956.38359302,28989.54146655,5040.230277502821
6547,1609412400000,28909.55297664,2020-12-31 11:00:00,29136.11566586,28884.01376561,29133.99547656,5944.685181773319
6548,1609416000000,28618.41174032,2020-12-31 12:00:00,28982.51100554,28396.545535,28902.68490314,11679.623759421927
6549,1609419600000,28489.19851003,2020-12-31 13:00:00,28640.81774936,27800.51553642,28614.8622821,24270.96042559138
6550,1609423200000,28365.15596229,2020-12-31 14:00:00,28516.86702294,28082.18093844,28510.94559044,10216.926875020745
6551,1609426800000,28798.47883595,2020-12-31 15:00:00,28832.82996434,28354.48082131,28359.17141957,8964.801954600298
6552,1609430400000,28381.24662477,2020-12-31 16:00:00,28832.64922478,28294.10629825,28783.3100437,8185.410587583549
6553,1609434000000,28548.78997905,2020-12-31 17:00:00,28727.38580587,28348.41234132,28370.97281454,6102.100322345821
6554,1609437600000,28886.74869552,2020-12-31 18:00:00,28921.13212248,28484.221921,28566.34841858,7309.999117031435
6555,1609441200000,28933.96576249,2020-12-31 19:00:00,29030.28892458,28764.58627443,28883.29526752,6952.243939437334
6556,1609444800000,29149.20513182,2020-12-31 20:00:00,29162.1522437,28885.24254951,28919.56351572,6626.680832267717
6557,1609448400000,28987.56136319,2020-12-31 21:00:00,29179.20113919,28930.52592582,29155.03017335,6805.538859603475
6558,1609452000000,29122.89751434,2020-12-31 22:00:00,29165.41340369,28926.11608444,28979.66646438,4358.51982142656
6559,1609455600000,28949.51199744,2020-12-31 23:00:00,29139.61744875,28792.54138584,29128.73748862,6420.209249883347
6560,1609459200000,29031.27019302,2021-01-01 00:00:00,29071.21183074,28714.95013915,28938.55391089,7522.319173912694
6561,1609462800000,29438.14251846,2021-01-01 01:00:00,29511.114495,28994.48094666,29038.18102161,15235.699935550369
6562,1609466400000,29232.61759363,2021-01-01 02:00:00,29505.71810396,29132.49255573,29449.64474762,7657.221834106032
6563,1609470000000,29339.09240392,2021-01-01 03:00:00,29402.77175186,29178.83233835,29229.81773077,4301.907436996965
6564,1609473600000,29267.56145683,2021-01-01 04:00:00,29432.8591432,29045.02434894,29325.86968933,5326.539174245273
6565,1609477200000,29228.47390237,2021-01-01 05:00:00,29284.9620505,29114.49652862,29268.5670236,3963.3973425119952
6566,1609480800000,29217.41009563,2021-01-01 06:00:00,29304.64841057,29126.42334895,29228.89126161,4309.3714270625915
6567,1609484400000,29132.16438562,2021-01-01 07:00:00,29230.96821406,28849.62760408,29211.91976437,6690.085445535069
6568,1609488000000,29033.08641104,2021-01-01 08:00:00,29246.29603777,28900.92686338,29141.36986791,5565.895282627492
6569,1609491600000,29245.20877281,2021-01-01 09:00:00,29349.50359063,29009.04406234,29034.66040501,5385.872943259715
6570,1609495200000,29267.93121481,2021-01-01 10:00:00,29363.0952921,29179.88134559,29250.35601776,4368.41218485931
6571,1609498800000,29369.49410581,2021-01-01 11:00:00,29430.63806647,29250.53751213,29270.33494318,4916.527208908301
6572,1609502400000,29269.23047228,2021-01-01 12:00:00,29658.43160347,29179.96593546,29368.41272904,11445.314867055436
6573,1609506000000,29513.10073369,2021-01-01 13:00:00,29534.97393706,29236.93649298,29265.28379582,4972.273592497366
6574,1609509600000,29377.73884834,2021-01-01 14:00:00,29581.26805245,29318.06312868,29517.7712813,5642.775126347045
6575,1609513200000,29241.86001098,2021-01-01 15:00:00,29452.07109532,29069.78545909,29390.37339172,7381.436696167177
6576,1609516800000,29356.80851382,2021-01-01 16:00:00,29408.67852509,29179.11032523,29246.26467291,5376.78953055894
6577,1609520400000,29131.86304906,2021-01-01 17:00:00,29407.8382988,28993.68860567,29352.03014895,8236.420641277211
6578,1609524000000,29113.38328363,2021-01-01 18:00:00,29316.58494123,28676.29120671,29135.01229393,12719.036585560149
6579,1609527600000,29097.10519602,2021-01-01 19:00:00,29186.15088531,28992.76553329,29112.63066581,5174.329334402907
6580,1609531200000,29270.58105972,2021-01-01 20:00:00,29345.32987431,28935.94716566,29083.03375751,6153.495620243417
6581,1609534800000,29240.17899717,2021-01-01 21:00:00,29352.83522579,29204.36997306,29270.41861503,4156.078970328489
6582,1609538400000,29339.21145882,2021-01-01 22:00:00,29398.20206113,29170.64791889,29215.1097941,3232.5145441442214
6583,1609542000000,29397.28675947,2021-01-01 23:00:00,29402.2277166,29280.60514224,29328.85041301,2525.88150804495
6584,1609545600000,29232.92897678,2021-01-02 00:00:00,29402.04952154,29011.83794952,29398.61557574,6475.365729588046
6585,1609549200000,29425.65827439,2021-01-02 01:00:00,29467.38152984,29131.52819071,29222.46825448,4868.49641704801
6586,1609552800000,29405.37980571,2021-01-02 02:00:00,29546.66286811,29383.04064582,29436.01265047,5126.641042622642
6587,1609556400000,29405.08710475,2021-01-02 03:00:00,29446.28540192,29300.84424724,29393.83784026,3215.799398018795
6588,1609560000000,29404.57992242,2021-01-02 04:00:00,29456.88478387,29277.77487665,29419.19535205,3008.016725940419
6589,1609563600000,29662.87096175,2021-01-02 05:00:00,29663.22957079,29402.19402847,29404.26392752,6507.322456031989
6590,1609567200000,29756.96313705,2021-01-02 06:00:00,29805.9123022,29525.00591867,29653.50800716,7275.8150528505585
6591,1609570800000,29809.33717389,2021-01-02 07:00:00,29886.04224459,29696.25055594,29774.19129827,6737.711977798706
6592,1609574400000,29868.91447755,2021-01-02 08:00:00,29912.09930746,29679.51474006,29815.49921566,6182.009917443189
6593,1609578000000,29639.83259292,2021-01-02 09:00:00,29924.850069,29593.08803665,29885.10957793,7866.103515242322
6594,1609581600000,29710.03880184,2021-01-02 10:00:00,29853.26800646,29499.7545188,29641.19207155,5679.746498566001
6595,1609585200000,29805.741818,2021-01-02 11:00:00,29829.06001208,29658.67297198,29705.76079202,3232.7978120550792
6596,1609588800000,30646.88904455,2021-01-02 12:00:00,30943.5187907,29777.19424821,29794.78345313,31981.269126061216
6597,1609592400000,31569.36299579,2021-01-02 13:00:00,31581.44127132,30574.61969708,30655.76490918,22277.04828531293
6598,1609596000000,31330.09233934,2021-01-02 14:00:00,31605.17011507,31039.95095706,31575.69620276,16250.673858913866
6599,1609599600000,31761.25634662,2021-01-02 15:00:00,31860.64067967,31273.660006,31332.11808361,12846.572116443918
6600,1609603200000,32514.59087691,2021-01-02 16:00:00,33056.98571064,31739.18056924,31755.01211703,37993.02272645896
6601,1609606800000,32904.94055528,2021-01-02 17:00:00,33011.39364229,32136.50544121,32512.50625641,13450.577589456909
6602,1609610400000,33001.90533695,2021-01-02 18:00:00,33297.44743262,32441.10150806,32880.13984739,15984.829021907755
6603,1609614000000,33049.14351599,2021-01-02 19:00:00,33263.24094676,32669.8713832,33005.99180458,13596.453941578531
6604,1609617600000,30755.99020684,2021-01-02 20:00:00,33084.12455092,30626.45727233,33051.70632954,39889.69762547458
6605,1609621200000,31703.32081636,2021-01-02 21:00:00,31955.84499505,30358.34665667,30733.53664254,26224.388247435138
6606,1609624800000,32174.48035357,2021-01-02 22:00:00,32320.32547963,31462.64811225,31699.53392446,8818.370379605645
6607,1609628400000,32119.9370635,2021-01-02 23:00:00,32249.84874476,31573.2056973,32120.00132538,10345.195006261214
6608,1609632000000,32465.44354803,2021-01-03 00:00:00,32508.3108969,31984.84226664,32199.40528872,7772.520030618681
6609,1609635600000,32597.51588868,2021-01-03 01:00:00,32814.09896005,32233.39598148,32472.87810026,7463.198265257206
6610,1609639200000,32771.63346595,2021-01-03 02:00:00,32915.04566525,32587.76971911,32610.88993293,5025.685314619614
6611,1609642800000,32607.07902779,2021-01-03 03:00:00,32785.70966647,32385.47810083,32764.05682019,4920.126736351798
6612,1609646400000,33225.33964518,2021-01-03 04:00:00,33281.20555747,32474.08788822,32602.95905471,7497.668401818282
6613,1609650000000,33759.23015012,2021-01-03 05:00:00,34214.57213352,33139.16509396,33225.27804079,24953.3383680951
6614,1609653600000,33977.71405692,2021-01-03 06:00:00,34115.4363424,33664.66340539,33772.13979681,9739.819361346694
6615,1609657200000,34490.46644509,2021-01-03 07:00:00,34816.61195646,33749.31405507,33976.05016746,17332.510674508416
6616,1609660800000,34384.66555843,2021-01-03 08:00:00,34682.79329291,33771.97467186,34492.72356763,13563.10817526614
6617,1609664400000,34205.2297563,2021-01-03 09:00:00,34601.70286349,33816.5006635,34387.6402206,11406.178756200075
6618,1609668000000,33897.11474102,2021-01-03 10:00:00,34371.376123,33443.69539335,34210.6457564,12676.58889450856
6619,1609671600000,34435.16353545,2021-01-03 11:00:00,34470.57777002,33809.17120392,33899.4327691,8723.545523524945
6620,1609675200000,34130.69801782,2021-01-03 12:00:00,34632.66855407,33964.58398119,34448.11721419,8735.013310049972
6621,1609678800000,33904.73879774,2021-01-03 13:00:00,34408.21418757,33827.2436,34138.44195951,9321.384078254358
6622,1609682400000,33884.24215691,2021-01-03 14:00:00,34199.06531286,33503.10345371,33906.59906494,13072.372937564833
6623,1609686000000,33565.44444946,2021-01-03 15:00:00,33934.8026492,32850.35761069,33877.65404019,20598.324915489746
6624,1609689600000,32694.00986607,2021-01-03 16:00:00,33889.18075305,32643.47851278,33563.41078293,19184.198975574123
6625,1609693200000,32925.73715973,2021-01-03 17:00:00,33261.74757782,32231.358118,32691.62028933,16371.041898267164
6626,1609696800000,32783.65752114,2021-01-03 18:00:00,33048.60429943,32275.3524251,32929.07428615,11258.997510899828
6627,1609700400000,32773.57929044,2021-01-03 19:00:00,32936.85250279,32459.60001575,32785.29387261,5689.642434737942
6628,1609704000000,33741.63250445,2021-01-03 20:00:00,33835.82503431,32729.49292384,32775.36405765,12344.454320269868
6629,1609707600000,33579.19837141,2021-01-03 21:00:00,33869.17141836,33528.0990404,33739.66177559,4825.2849434195805
6630,1609711200000,33142.26424607,2021-01-03 22:00:00,33674.21608974,33027.85278656,33563.71034166,7507.467530687987
6631,1609714800000,33057.73276027,2021-01-03 23:00:00,33629.60775009,32624.935485,33146.08692217,11407.87895767258
6632,1609718400000,32809.20861914,2021-01-04 00:00:00,33146.67727538,32412.19806517,33044.21643683,11975.291796144536
6633,1609722000000,33218.63850463,2021-01-04 01:00:00,33342.43829587,32593.71410001,32840.52443058,7609.30394093532
6634,1609725600000,33473.57811168,2021-01-04 02:00:00,33608.03162408,32982.38095567,33204.12140883,6775.986169911598
6635,1609729200000,33576.90994979,2021-01-04 03:00:00,33584.30887501,33191.34962025,33478.80671538,7285.004671318397
6636,1609732800000,33282.64050208,2021-01-04 04:00:00,33606.1516404,33190.13821413,33566.03625294,7041.628047563432
6637,1609736400000,32860.54895326,2021-01-04 05:00:00,33341.01683262,32842.21704448,33289.9495047,8159.052101920456
6638,1609740000000,33217.28543078,2021-01-04 06:00:00,33450.00643862,32864.81920735,32868.6814821,11481.277536246542
6639,1609743600000,32132.37827965,2021-01-04 07:00:00,33260.11608182,31216.61681659,33205.34164827,25109.5928574739
6640,1609747200000,32048.11787051,2021-01-04 08:00:00,32618.55380429,31437.69153481,32131.78384153,16309.193383723334
6641,1609750800000,31033.86999242,2021-01-04 09:00:00,32150.86586562,30287.03471683,32046.89346342,29994.59658465637
6642,1609754400000,30267.59330824,2021-01-04 10:00:00,31240.29505509,27933.05069673,31027.84917497,61171.83945391674
6643,1609758000000,30750.6249072,2021-01-04 11:00:00,30908.3792139,29392.43873569,30266.39591756,21870.79656342374
6644,1609761600000,31253.8351071,2021-01-04 12:00:00,31432.13696244,30462.36630003,30751.86040311,19223.26689741766
6645,1609765200000,31404.21934099,2021-01-04 13:00:00,31408.33607642,30595.06560676,31236.2962204,12356.591012678007
6646,1609768800000,32135.91215489,2021-01-04 14:00:00,32179.28312736,31405.89252441,31410.03394957,16069.53386989189
6647,1609772400000,31759.00878649,2021-01-04 15:00:00,32209.50860613,31573.99354169,32141.93287371,12213.82172189768
6648,1609776000000,31324.12601415,2021-01-04 16:00:00,31908.47140446,30706.86202104,31739.33760773,21059.06354881129
6649,1609779600000,31012.08987348,2021-01-04 17:00:00,31526.61044618,30614.72373416,31302.44569089,11028.5485096148
6650,1609783200000,31156.52455687,2021-01-04 18:00:00,31450.95828448,30966.77064446,30996.43974864,8059.505061156695
6651,1609786800000,31666.66756398,2021-01-04 19:00:00,31855.35839394,31099.08935533,31163.50295961,7659.586556194898
6652,1609790400000,31229.47575995,2021-01-04 20:00:00,31830.6678531,31191.33855819,31654.71425099,7284.779821798974
6653,1609794000000,31019.68821502,2021-01-04 21:00:00,31574.43571673,30843.000778,31261.49171673,7259.951569998562
6654,1609797600000,31336.71825712,2021-01-04 22:00:00,31467.06685989,30938.06896436,31011.25154156,4007.623064880672
6655,1609801200000,32005.15555388,2021-01-04 23:00:00,32041.55705384,31129.22898521,31349.82641968,9358.689542122716
6656,1609804800000,32440.2907537,2021-01-05 00:00:00,32877.4003092,31988.25881136,31990.78989294,16914.192354824947
6657,1609808400000,32792.73113409,2021-01-05 01:00:00,32809.94389171,32245.52004964,32451.69733346,8609.789880736673
6658,1609812000000,32334.29564111,2021-01-05 02:00:00,32843.40488669,32227.96757698,32802.9939775,6701.419918479917
6659,1609815600000,31204.71022797,2021-01-05 03:00:00,32558.4924613,31154.53770031,32339.6742777,13673.033269080455
6660,1609819200000,30868.92159679,2021-01-05 04:00:00,31587.0458258,30422.10765673,31201.76709496,17192.688530404892
6661,1609822800000,30447.07717205,2021-01-05 05:00:00,31371.01388321,29941.10794346,30870.44746781,15821.565973560742
6662,1609826400000,31126.50655782,2021-01-05 06:00:00,31274.3933396,29899.32160891,30451.74609986,16075.653446346323
6663,1609830000000,30822.52199926,2021-01-05 07:00:00,31325.11525933,30766.4896382,31133.98340081,6484.075805242487
6664,1609833600000,31202.4667123,2021-01-05 08:00:00,31522.85643795,30819.4145165,30827.91909456,7401.674012586579
6665,1609837200000,31576.45473085,2021-01-05 09:00:00,31827.74761561,31175.12217041,31198.18419327,7960.967848487623
6666,1609840800000,31348.5417075,2021-01-05 10:00:00,31700.60024236,31095.00786052,31577.17016741,6544.138472325078
6667,1609844400000,31796.01190896,2021-01-05 11:00:00,31799.08055053,31296.31977064,31352.60555381,5818.490864321524
6668,1609848000000,31617.72114437,2021-01-05 12:00:00,32154.63921698,31589.3773913,31796.54199746,8810.136772598167
6669,1609851600000,31494.06702346,2021-01-05 13:00:00,31924.19811664,31456.0460574,31613.80885156,5689.4647221004425
6670,1609855200000,32383.2026131,2021-01-05 14:00:00,32421.20738797,31135.77266194,31496.48861761,14213.660806745938
6671,1609858800000,32134.68448229,2021-01-05 15:00:00,32418.28269713,31967.03406747,32389.24811628,9588.718799072678
6672,1609862400000,32508.41537689,2021-01-05 16:00:00,32771.22263382,31814.6564865,32138.94245774,12725.027906629814
6673,1609866000000,32800.7085424,2021-01-05 17:00:00,32856.28305807,32294.2650714,32518.34137607,9465.152922618005
6674,1609869600000,33439.61006992,2021-01-05 18:00:00,33532.59244783,32684.26166183,32805.35243561,16260.640628755604
6675,1609873200000,33789.0789661,2021-01-05 19:00:00,34264.72968172,33192.49499071,33444.68644097,20256.22664322979
6676,1609876800000,34051.30336442,2021-01-05 20:00:00,34127.28100175,33411.01424585,33784.99913077,13476.932571918573
6677,1609880400000,33791.4350939,2021-01-05 21:00:00,34074.81443062,33560.57678611,34051.47297377,8821.776803989185
6678,1609884000000,34283.81484417,2021-01-05 22:00:00,34466.12733671,33783.32419111,33785.80741478,11180.198580340617
6679,1609887600000,34027.32149666,2021-01-05 23:00:00,34371.548163,33739.03010839,34277.6449707,10727.430082576077
6680,1609891200000,33959.39145588,2021-01-06 00:00:00,34188.82301577,33344.99012464,34031.69157923,13097.322286636929
6681,1609894800000,33851.42803866,2021-01-06 01:00:00,34064.58636089,33543.92240952,33964.77858677,6938.505456392512
6682,1609898400000,33929.86534982,2021-01-06 02:00:00,34185.60155063,33794.74483392,33861.69716451,7488.182091265903
6683,1609902000000,34184.56139874,2021-01-06 03:00:00,34230.46123591,33708.0622961,33910.76118816,7149.7621448431955
6684,1609905600000,35435.21280115,2021-01-06 04:00:00,35847.64725558,34138.89432135,34146.81124281,33354.01727671974
6685,1609909200000,35004.05545108,2021-01-06 05:00:00,35669.27835718,34595.28930316,35422.5290813,14632.501941785476
6686,1609912800000,35092.35286168,2021-01-06 06:00:00,35261.83744068,34692.8195207,35060.93953947,9025.748707304849
6687,1609916400000,34710.51875765,2021-01-06 07:00:00,35323.58162469,34332.5453872,35049.4243094,9556.131669738652
6688,1609920000000,34642.35084382,2021-01-06 08:00:00,34989.87311333,33979.78343887,34648.96933794,11344.680711599563
6689,1609923600000,33945.745328,2021-01-06 09:00:00,34619.35669451,33569.50208487,34609.8337318,14526.361856136777
6690,1609927200000,34495.7697677,2021-01-06 10:00:00,34622.93170679,33871.70345272,33949.87033372,8503.178200247014
6691,1609930800000,34993.24710888,2021-01-06 11:00:00,35300.67837355,34418.1651503,34495.10390443,13737.699570225222
6692,1609934400000,35013.2578832,2021-01-06 12:00:00,35166.51389444,34510.39945119,34998.21805175,9316.41111639403
6693,1609938000000,34614.57017562,2021-01-06 13:00:00,35138.74833642,34384.89393058,35004.22342556,9351.710149063909
6694,1609941600000,34295.64349993,2021-01-06 14:00:00,34715.08947871,34023.45117965,34626.9479776,11639.66445500192
6695,1609945200000,34646.36760571,2021-01-06 15:00:00,34881.27462642,34243.70889377,34309.40587563,8653.31119587745
6696,1609948800000,34675.92653807,2021-01-06 16:00:00,35159.14651215,34434.37286509,34642.76667537,14981.297872054103
6697,1609952400000,35002.9171923,2021-01-06 17:00:00,35153.21493778,34626.24216478,34685.32892841,8812.401844519802
6698,1609956000000,35307.74481295,2021-01-06 18:00:00,35335.57173733,34986.01897287,34990.52963975,8972.18705020207
6699,1609959600000,34904.16097588,2021-01-06 19:00:00,35820.98980339,34726.36915992,35296.55325691,14632.438936805209
6700,1609963200000,36104.8921523,2021-01-06 20:00:00,36320.60868193,34322.14908282,34919.29106432,28165.998506081996
6701,1609966800000,35945.2157051,2021-01-06 21:00:00,36525.35077889,35733.09003749,36108.56260383,16735.97894312338
6702,1609970400000,36068.25966879,2021-01-06 22:00:00,36463.75458055,35758.32430823,35931.05118013,6503.765719418469
6703,1609974000000,36842.5883013,2021-01-06 23:00:00,36986.35566689,36033.93781878,36075.2687885,13519.629585929217
6704,1609977600000,37225.51257125,2021-01-07 00:00:00,37376.24437987,36480.63996473,36832.9080608,16523.05775442976
6705,1609981200000,36972.05632643,2021-01-07 01:00:00,37316.02208912,36721.05925676,37234.7514012,10354.648501752154
6706,1609984800000,37031.16281157,2021-01-07 02:00:00,37167.07756483,36528.70282814,36950.6544811,9104.532759036532
6707,1609988400000,37534.03776358,2021-01-07 03:00:00,37764.10652117,36981.85820519,37008.96475324,12409.216317335768
6708,1609992000000,37522.46709516,2021-01-07 04:00:00,37641.93644733,37096.2871162,37544.62030781,9989.97221107525
6709,1609995600000,37463.57764232,2021-01-07 05:00:00,37801.14482518,37230.71818227,37519.94114602,9306.37593597551
6710,1609999200000,37206.43175561,2021-01-07 06:00:00,37560.5124336,36805.02732646,37456.68619862,9345.744805294364
6711,1610002800000,36874.76810274,2021-01-07 07:00:00,37390.8272191,36769.98560167,37188.86002614,8350.370861762616
6712,1610006400000,37224.86839336,2021-01-07 08:00:00,37381.11214666,36273.07757578,36879.47174342,11368.75739035537
6713,1610010000000,37486.06078147,2021-01-07 09:00:00,37522.32479263,36922.59080655,37251.99951466,8034.69421533152
6714,1610013600000,37048.38648282,2021-01-07 10:00:00,37509.81479059,36938.44520944,37483.08072117,6833.411841756823
6715,1610017200000,37846.03650261,2021-01-07 11:00:00,37939.3374494,37048.87850304,37056.62069387,9354.985865886922
6716,1610020800000,38005.28127792,2021-01-07 12:00:00,38180.63182897,37554.92454582,37864.41614986,15082.108857325557
6717,1610024400000,38228.68776384,2021-01-07 13:00:00,38488.55032561,37965.40154027,38009.07105646,12674.2620755213
6718,1610028000000,38504.79245783,2021-01-07 14:00:00,38692.25636523,38143.72598846,38222.76473917,12536.093347391305
6719,1610031600000,39028.60660104,2021-01-07 15:00:00,39035.78574022,38102.59310506,38497.81958786,12784.661481768966
6720,1610035200000,39143.89791067,2021-01-07 16:00:00,39607.76489066,38960.27826328,39017.18215364,21842.85550967138
6721,1610038800000,39768.32756215,2021-01-07 17:00:00,39799.8333091,39109.55302459,39126.61997135,11365.78264731098
6722,1610042400000,38900.29654916,2021-01-07 18:00:00,40397.1993218,36390.51477295,39773.07346074,50347.76695837671
6723,1610046000000,39064.74588201,2021-01-07 19:00:00,39231.63728898,37397.11203797,38880.94986777,24560.356513762297
6724,1610049600000,39128.36023309,2021-01-07 20:00:00,39206.71809142,38364.94176322,39076.36360193,11416.193174325876
6725,1610053200000,39732.90402121,2021-01-07 21:00:00,39913.30777818,39022.8555928,39127.55049343,11785.146808181307
6726,1610056800000,39697.87963158,2021-01-07 22:00:00,39991.34812818,39170.58940511,39733.08525134,8117.515388847736
6727,1610060400000,39466.91993157,2021-01-07 23:00:00,39715.67349631,38572.71317742,39702.69537492,16406.56064966381
6728,1610064000000,38782.91625513,2021-01-08 00:00:00,39725.37125239,38762.8075093,39461.64764379,9314.48209220877
6729,1610067600000,38694.07215657,2021-01-08 01:00:00,39032.67707983,37802.64314551,38779.20665867,16317.582807404093
6730,1610071200000,37200.22027223,2021-01-08 02:00:00,38713.67737159,36534.77157446,38696.34649108,28984.260315088537
6731,1610074800000,38349.80650941,2021-01-08 03:00:00,38468.68934898,37069.58983796,37196.40723451,12573.832974470846
6732,1610078400000,38643.45373016,2021-01-08 04:00:00,38960.24560365,38163.66832313,38380.49413263,11655.103568569271
6733,1610082000000,37953.63703566,2021-01-08 05:00:00,38699.42332719,37820.62290941,38685.80665565,10520.03085739952
6734,1610085600000,38514.42963816,2021-01-08 06:00:00,38655.04552528,37535.89661917,37906.16643812,10944.996410181686
6735,1610089200000,38932.38280842,2021-01-08 07:00:00,39158.36836361,38272.89647785,38523.43113278,9954.638939024248
6736,1610092800000,38645.04648361,2021-01-08 08:00:00,38998.78266856,38410.14754167,38932.94190741,7351.47088605677
6737,1610096400000,39369.49505611,2021-01-08 09:00:00,39381.07667547,38241.39748245,38669.80226481,8087.58317764691
6738,1610100000000,40752.12015211,2021-01-08 10:00:00,41090.54245034,39233.979889,39365.43042189,24654.095730004545
6739,1610103600000,41327.11165241,2021-01-08 11:00:00,41562.25570671,40412.16394882,40747.06980914,20619.349662414104
6740,1610107200000,41347.68073983,2021-01-08 12:00:00,41817.17450049,40897.8067123,41322.94300397,15989.829637537012
6741,1610110800000,41337.3129023,2021-01-08 13:00:00,41661.199366,40714.04770859,41345.97634588,11506.718024125455
6742,1610114400000,41474.55122742,2021-01-08 14:00:00,41594.28716591,40936.90522533,41336.79711143,9612.54928630908
6743,1610118000000,40858.43267552,2021-01-08 15:00:00,41983.8474295,39801.07035763,41473.55405186,29651.202242798372
6744,1610121600000,41334.30696125,2021-01-08 16:00:00,41640.24805877,40387.9128651,40851.85696663,15062.830633657471
6745,1610125200000,41033.29292897,2021-01-08 17:00:00,41595.35020051,40900.20568603,41342.39030499,8543.97627625161
6746,1610128800000,39914.24199888,2021-01-08 18:00:00,41175.34982131,39777.91700948,41033.57826795,16136.294684178069
6747,1610132400000,40377.22227006,2021-01-08 19:00:00,40692.19164612,39895.79919708,39912.02575482,9780.16048616886
6748,1610136000000,39034.87194743,2021-01-08 20:00:00,40458.1407672,38873.24493482,40352.46751618,24010.46726008413
6749,1610139600000,40082.98892168,2021-01-08 21:00:00,40098.20892324,38632.26462854,39040.3749267,14457.200135090608
6750,1610143200000,40675.63936113,2021-01-08 22:00:00,40784.39208318,39736.29096033,40048.35803158,7570.481550273545
6751,1610146800000,40571.05924187,2021-01-08 23:00:00,40942.90700876,40469.67681138,40678.95173884,7040.58708305437
6752,1610150400000,40265.44646361,2021-01-09 00:00:00,40981.23740829,39960.07977124,40590.13749856,9940.6761759887
6753,1610154000000,40217.39685762,2021-01-09 01:00:00,40320.21347067,39751.35949641,40278.31006861,10676.368143191386
6754,1610157600000,39978.08484862,2021-01-09 02:00:00,40578.61496808,39482.88409069,40197.21302031,8963.076971396142
6755,1610161200000,40208.17883747,2021-01-09 03:00:00,40377.87316642,39720.99064619,39966.96485973,5040.005493814946
6756,1610164800000,40186.34389967,2021-01-09 04:00:00,40504.37353577,39838.41259842,40206.66405152,5466.151442937088
6757,1610168400000,39321.76190207,2021-01-09 05:00:00,40189.99777512,39117.96022848,40189.13865543,8484.2274654484
6758,1610172000000,39005.72769874,2021-01-09 06:00:00,39634.32550755,38879.03673649,39316.14614516,11262.311208782205
6759,1610175600000,39644.59803108,2021-01-09 07:00:00,39699.98825546,38727.16741666,38972.04798959,7543.247358348407
6760,1610179200000,40195.10295784,2021-01-09 08:00:00,40285.40330443,39317.44177655,39633.83689072,7330.448835879779
